brand,product,processor,ram_gb,gpu,os,screen_size,price,Cpu_brand,Gpu_brand,hdd,ssd,LogPrice,storage_gb,weight_kg,total_pixels,ppi,processor_score,gpu_score,performance_score,portability_score,value_score,is_gaming,is_ultraportable,brand_encoded,product_encoded,processor_encoded,gpu_encoded,os_encoded,Cpu_brand_encoded,Gpu_brand_encoded
Dell,Inspiron 3535 2023 Laptop,"Quad Core, 8 Threads",8,AMD Radeon Graphics,Windows 11 OS,15.6,46900,"Quad Core,",AMD,0,1000,10.75577295,1000,2.0,2073600,92.3076923076923,5,3,3.63828125,6.0,0.7757529317697227,0,0,6,313,28,80,12,16,12
Dell,Inspiron 13 5330 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,13.3,98890,12 Cores,Intel,0,1000,11.5017634,1000,2.0,2073600,108.27067669172932,8,2,4.788281250000001,6.0,0.48420277581150784,0,0,6,289,6,123,12,2,17
Dell,Inspiron 7430 2023 2 in 1 Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Iris Xe Graphics,Windows 11 OS,14.0,76990,10 Cores,Intel,0,1000,11.25143082,1000,2.0,2073600,102.85714285714286,7,2,4.13828125,6.0,0.537508929731134,0,0,6,334,1,123,12,0,17
Dell,Inspiron 5330 2023 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,13.3,86990,12 Cores,Intel,0,1000,11.37354845,1000,2.0,2073600,108.27067669172932,8,2,4.788281250000001,6.0,0.5504404241866883,0,0,6,315,6,123,12,2,17
Dell,Inspiron 7430 2 in 1 Touch Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,86990,10 Cores,Intel,0,1000,11.37354845,1000,2.0,2073600,102.85714285714286,7,2,4.38828125,6.0,0.5044581273709622,0,0,6,333,1,123,12,0,17
Dell,Vostro 3430 VN3430RHXFG001ORB1 Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Iris Xe Graphics,Windows 11 OS,14.0,58490,10 Cores,Intel,0,512,10.97661108,512,2.0,2073600,102.85714285714286,7,2,3.9000000000000004,6.0,0.6667806462643188,0,0,6,765,1,123,12,0,17
HP,Victus 15-FB0142AX Gaming Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,69199,"Hexa Core,",4GB,0,512,11.14474169,512,2.0,2073600,92.3076923076923,6,6,4.95,6.0,0.7153282561886732,1,0,9,626,19,33,12,12,8
MSI,Thin GF63 11SC-1494IN Gaming Laptop,"Hexa Core, 12 Threads",8,4GB NVIDIA GeForce GTX 1650,Windows 11 OS,15.6,45990,"Hexa Core,",4GB,0,512,10.73617926,512,2.0,2073600,92.3076923076923,6,4,4.1000000000000005,6.0,0.8914981517721244,1,0,15,550,19,27,12,12,8
MSI,Thin GF63 12VF-663IN Gaming Laptop,"10 Cores (6P + 4E), 16 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,15.6,94990,10 Cores,8GB,0,512,11.4615269,512,2.0,2073600,92.3076923076923,7,8,5.95,6.0,0.6263817243920412,1,0,15,562,2,63,12,0,11
MSI,Katana 17 B12VFK-668IN Gaming Laptop,"10 Cores (6P + 4E), 16 Threads",8,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,17.3,97990,10 Cores,8GB,0,1000,11.49262071,1000,2.0,2073600,83.23699421965317,7,8,5.93828125,6.0,0.6060089039697929,1,0,15,343,2,63,12,0,11
MSI,Pulse 17 B13VGK-652IN Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",16,8GB NVIDIA GeForce RTX 4070,Windows 11 OS,17.3,179990,14 Cores,8GB,0,1000,12.10065657,1000,2.0,2073600,83.23699421965317,9,8,6.98828125,6.0,0.3882594171898439,1,0,15,491,8,64,12,3,11
MSI,Pulse 17 B13VGK-666IN Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",8,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,17.3,125990,14 Cores,8GB,0,1000,11.74395782,1000,2.0,2073600,83.23699421965317,9,8,6.73828125,6.0,0.5348266727518057,1,0,15,492,8,63,12,3,11
HP,Victus  15-fa1060TX  Gaming Laptop,"12 Cores (4P + 8E), 16 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,116463,12 Cores,6GB,0,512,11.6653289,512,2.0,2073600,92.3076923076923,8,7,6.050000000000001,6.0,0.519478289242077,1,0,9,624,6,53,12,2,9
HP,Victus 15-fa1064TX Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,109990,14 Cores,6GB,0,512,11.60814473,512,2.0,2073600,92.3076923076923,9,7,6.45,6.0,0.5864169469951813,1,0,9,633,8,53,12,3,9
HP,Omen 16-wf0052TX Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.1,153625,14 Cores,6GB,0,512,11.94226985,512,2.0,2073600,89.44099378881987,9,7,6.45,6.0,0.41985353946297804,1,0,9,426,8,53,12,3,9
HP,Omen 16-u0023TX Gaming Laptop,"24 Cores (8P + 16E), 32 Threads",32,8GB NVIDIA GeForce RTX 4070,Windows 11 OS,16.1,270129,24 Cores,8GB,0,1000,12.5066549,1000,2.0,2073600,89.44099378881987,5,8,5.88828125,6.0,0.21798034457610996,1,0,9,422,14,64,12,8,11
Gigabyte,Aorus 15 9SF Gaming Laptop,"12 Cores (4P + 8E), 16 Threads",16,8GB NVIDIA GeForce RTX 4070,Windows 11  OS,15.6,149990,12 Cores,8GB,0,1000,11.9183239,1000,2.0,2073600,92.3076923076923,8,8,6.58828125,6.0,0.43924803320221345,1,0,8,70,6,64,11,2,11
Lenovo,IdeaPad Slim 5 82XE004RIN Laptop,"Hexa Core, 12 Threads",16,AMD Integrated SoC,Windows 11 OS,14.0,58990,"Hexa Core,",AMD,0,512,10.98512322,512,2.0,2073600,102.85714285714286,6,2,3.7500000000000004,6.0,0.6357009662654688,0,0,14,279,19,71,12,12,12
HP,Envy x360 13-bf0141tu Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,13.3,107190,10 Cores,Intel,0,512,11.58235824,512,2.0,2073600,108.27067669172932,7,2,4.15,6.0,0.38716298162142,0,0,9,150,1,111,12,0,17
Chuwi,CoreBook X Pro Laptop,"Quad Core, 8 Threads",16,Intel UHD Graphics,Windows 11 OS,15.6,32999,"Quad Core,",Intel,0,512,10.40423254,512,2.0,2073600,92.3076923076923,5,2,3.35,6.0,1.0151822782508562,0,0,5,132,28,126,12,16,17
HP,Omen 16-wd0770TX Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.1,102090,Octa Core,6GB,0,512,11.53361006,512,2.0,2073600,89.44099378881987,8,7,6.050000000000001,6.0,0.5926143598785386,1,0,9,424,22,53,12,13,9
HP,Dragonfly G4 Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,13.5,231746,10 Cores,Intel,0,512,12.35339722,512,2.0,2073600,106.66666666666667,7,2,4.15,6.0,0.17907536699662563,0,0,9,142,1,123,12,0,17
Asus,Vivobook 16X 2023 K3605ZC-MBN741WS Laptop,"10 Cores (6P + 4E), 16 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,16.0,81990,10 Cores,4GB,0,512,11.31435257,512,2.0,2073600,90.0,7,6,5.35,6.0,0.6525185998292474,1,0,3,710,2,33,12,0,8
Dell,Inspiron 3520 IN3520KTMFJ001ORS1 Laptop,"Dual Core, 4 Threads",8,Intel UHD Graphics,Windows 11 OS,15.6,36890,"Dual Core,",Intel,0,512,10.51569579,512,2.0,2073600,92.3076923076923,3,2,2.3000000000000003,6.0,0.6234751965302251,0,0,6,300,17,126,12,10,17
Lenovo,LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,87990,Octa Core,6GB,0,512,11.38497845,512,2.0,2073600,92.3076923076923,8,7,6.050000000000001,6.0,0.68757813387885,1,0,14,351,22,53,12,13,9
HP,Pavilion x360 14-ek1074TU Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,14.0,77990,10 Cores,Intel,0,512,11.26433589,512,2.0,2073600,102.85714285714286,7,2,4.15,6.0,0.5321195025003206,0,0,9,473,1,111,12,0,17
Gigabyte,Aorus 15 9KF Gaming Laptop,"12 Cores (4P + 8E), 16 Threads",8,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,15.6,117574,12 Cores,8GB,0,512,11.6748232,512,2.0,2073600,92.3076923076923,8,8,6.1,6.0,0.5188221885791076,1,0,8,69,6,63,12,2,11
Lenovo,LOQ 15APH8 82XT004JIN 2023 Gaming Laptop,"Octa Core, 16 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,97990,"Octa Core,",6GB,0,512,11.49262071,512,2.0,2073600,92.3076923076923,8,7,6.050000000000001,6.0,0.6174099397897745,1,0,14,345,24,53,12,14,9
MSI,Vector GP68HX 13VH-072IN Gaming Laptop,"24 Cores (8P + 16E), 32 Threads",32,12GB NVIDIA GeForce RTX 4080,Windows 11 OS,16.0,284990,24 Cores,12GB,0,1000,12.56020937,1000,2.0,2073600,90.0,5,10,6.48828125,6.0,0.22766697954314188,1,0,15,622,14,3,12,8,1
MSI,Vector GP78HX 13VI-409IN Gaming Laptop,"24 Cores (8P + 16E), 32 Threads",32,16GB NVIDIA GeForce RTX 4090,Windows 11 OS,17.0,344990,24 Cores,16GB,0,2000,12.75127071,2000,2.0,2073600,84.70588235294117,5,10,6.9765625,6.0,0.20222506449462302,1,0,15,623,14,7,12,8,3
HP,Omen 16-wf0111TX Gaming Laptop,"16 Cores (8P + 8E), 24 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.1,146599,16 Cores,8GB,0,1000,11.89545625,1000,2.0,2073600,89.44099378881987,9,8,6.98828125,6.0,0.47669365070703074,1,0,9,428,10,63,12,5,11
Acer,Aspire 5 A515-56G NX.AT2SI.001 Laptop,"Quad Core, 8 Threads",8,2GB NVIDIA GeForce MX450,Windows 11 OS,15.6,44990,"Quad Core,",2GB,0,512,10.71419552,512,2.0,2073600,92.3076923076923,5,4,3.7,6.0,0.8224049788841966,0,0,1,84,28,12,12,16,5
Lenovo,IdeaPad Slim 5 Light 14ABR8 82XS002RIN Laptop,"Hexa Core, 12 Threads",16,AMD Radeon Graphics,Windows 11 OS,14.0,57990,"Hexa Core,",AMD,0,512,10.96802586,512,2.0,2073600,102.85714285714286,6,3,4.050000000000001,6.0,0.6983962752198656,0,0,14,281,19,80,12,12,12
HP,Omen 16-xf0059AX Gaming Laptop,"Octa Core, 16 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.0,128599,"Octa Core,",8GB,0,512,11.76445431,512,2.0,2073600,90.0,8,8,6.35,6.0,0.4937829998678061,1,0,9,430,24,63,12,14,11
Asus,Vivobook Go 15 E510MA-EJ001W Laptop,"Dual Core, 2 Threads",4,Integrated Intel UHD Graphics,Windows 11 OS,15.6,21990,"Dual Core,",Integrated,0,256,9.998343084,256,2.0,2073600,92.3076923076923,3,2,2.0500000000000003,6.0,0.9322419281491588,0,0,3,731,16,95,12,10,16
HP,Omen 16-wf0055TX Gaming Laptop,"16 Cores (8P + 8E), 24 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.1,151990,16 Cores,8GB,0,512,11.93157001,512,2.0,2073600,89.44099378881987,9,8,6.75,6.0,0.444108165010856,1,0,9,427,10,63,12,5,11
Infinix,INBook X2 Plus Laptop,"Quad Core, 8 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,15.6,52990,"Quad Core,",Intel,0,1000,10.8778585,1000,2.0,2073600,92.3076923076923,5,2,3.58828125,6.0,0.6771619645216078,0,0,12,206,28,111,12,16,17
Lenovo,ThinkBook 14s Yoga 20WEA00WIH Laptop,"Quad Core, 8 Threads",16,Intel Integrated,Windows 10 OS,14.0,119888,"Quad Core,",Intel,0,1000,11.69431325,1000,2.0,2073600,102.85714285714286,5,2,3.58828125,6.0,0.2993027867676498,0,0,14,563,28,102,10,16,17
HP,255 G8 Laptop,"Dual Core, 2 Threads",4,AMD Integrated,Windows 11 OS,15.6,22990,"Dual Core,",AMD,0,256,10.04281462,256,2.0,2073600,92.3076923076923,3,2,2.0500000000000003,6.0,0.891692040017399,0,0,9,55,16,70,12,10,12
Lenovo,Yoga 6 83B2006BIN Laptop,"Hexa Core, 12 Threads",16,AMD Radeon Graphics,Windows 11 OS,13.3,76888,"Hexa Core,",AMD,0,512,11.2501051,512,2.0,2073600,108.27067669172932,6,3,4.050000000000001,6.0,0.526740193528249,0,0,14,778,19,80,12,12,12
Dell,XPS 15 9530 Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA RTX 4050,Windows 11 OS,15.6,256990,14 Cores,6GB,0,1000,12.45679245,1000,2.0,2073600,92.3076923076923,9,7,6.68828125,6.0,0.260254533250321,1,0,6,773,8,55,12,3,9
Dell,Inspiron 5330 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,13.3,83090,12 Cores,Intel,0,512,11.32767964,512,2.0,2073600,108.27067669172932,8,2,4.550000000000001,6.0,0.5475989890480204,0,0,6,316,6,123,12,2,17
Dell,Inspiron 5518 D560667WIN9S Laptop,"Quad Core, 8 Threads",16,2GB NVIDIA GeForce MX450,Windows 11 OS,15.6,67999,"Quad Core,",2GB,0,512,11.12724828,512,2.0,2073600,92.3076923076923,5,4,3.95,6.0,0.5808908954543449,0,0,6,326,28,12,12,16,5
Acer,Nitro 5 AN515-58 NH.QFHSI.007 Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,96256,14 Cores,4GB,0,512,11.47476659,512,2.0,2073600,92.3076923076923,9,6,6.15,6.0,0.638921210106383,1,0,1,408,8,33,12,3,8
MSI,Prestige 14 Evo B12M-472IN Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,14.0,77990,12 Cores,Intel,0,512,11.26433589,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.5834081292473394,0,0,15,485,6,111,12,2,17
Dell,Alienware X16 R1 2023 Gaming Laptop,"24 Cores (8P + 16E), 32 Threads",32,12GB NVIDIA GeForce RTX 4080,Windows 11 OS,16.0,323290,24 Cores,12GB,0,1000,12.68630503,1000,2.0,2073600,90.0,5,10,6.48828125,6.0,0.20069538958829533,1,0,6,65,14,3,12,8,1
Dell,Inspiron 5425 Laptop,"Octa Core, 16 Threads",16,AMD Radeon Radeon,Windows 11 OS,14.0,67990,"Octa Core,",AMD,0,512,11.12711591,512,2.0,2073600,102.85714285714286,8,3,4.85,6.0,0.7133401970878069,0,0,6,319,24,82,12,14,12
MSI,Prestige 13 Evo B12M-085IN Laptop,"12 Cores (4P + 8E), 16 Threads",8,Intel Integrated Iris Xe,Windows 11 OS,13.3,82990,12 Cores,Intel,0,512,11.3264754,512,2.0,2073600,108.27067669172932,8,2,4.300000000000001,6.0,0.5181347150259068,0,0,15,484,6,111,12,2,17
Dell,Alienware m16 2023 Gaming Laptop,"Octa Core, 16 Threads",16,8GB NVIDIA GEFORCE RTX 4060,Windows 11 OS,16.0,199990,"Octa Core,",8GB,0,1000,12.20602264,1000,2.0,2073600,90.0,8,8,6.58828125,6.0,0.32943053402670136,1,0,6,66,24,59,12,14,11
Gigabyte,Aero 16 XE5 OLED Laptop,"14 Cores (6P + 8E), 20 Threads",16,8GB NVIDIA GeForce RTX 3070Ti,Windows 11  OS,16.0,189999,14 Cores,8GB,0,1000,12.15477409,1000,2.0,2073600,90.0,9,8,6.98828125,6.0,0.3678062121379586,1,0,8,63,8,62,11,3,11
Lenovo,Yoga 6 83B2005TIN Laptop,"Hexa Core, 12 Threads",16,AMD Radeon,Windows 11 OS,13.3,73990,"Hexa Core,",AMD,0,512,11.21168523,512,2.0,2073600,108.27067669172932,6,3,4.050000000000001,6.0,0.5473712663873498,0,0,14,777,19,72,12,12,12
Asus,Vivobook Pro 15 M6500QC-LK542WS Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,67990,"Hexa Core,",4GB,0,512,11.12711591,512,2.0,2073600,92.3076923076923,6,6,4.95,6.0,0.7280482423885866,1,0,3,739,19,33,12,12,8
Asus,ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.0,142990,14 Cores,6GB,0,1000,11.87052998,1000,2.0,2073600,90.0,9,7,6.68828125,6.0,0.46774468494300303,1,0,3,508,8,53,12,3,9
Lenovo,IdeaPad Flex 5 82R900D9IN Laptop,"Octa Core, 16 Threads",16,AMD Radeon,Windows 11 OS,14.0,64990,"Octa Core,",AMD,0,512,11.08198869,512,2.0,2073600,102.85714285714286,8,3,4.85,6.0,0.7462686567164178,0,0,14,240,24,72,12,14,12
Asus,Vivobook 16X 2023 K3605ZF-MBN741WS Laptop,"10 Cores (6P + 4E), 16 Threads",16,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,16.0,84800,10 Cores,4GB,0,512,11.34805082,512,2.0,2073600,90.0,7,5,5.050000000000001,6.0,0.5955188679245284,1,0,3,713,2,31,12,0,8
Lenovo,IdeaPad Flex 5 82XX007KIN Laptop,"Hexa Core, 12 Threads",16,AMD Radeon AMD,Windows 11 OS,14.0,64990,"Hexa Core,",AMD,0,512,11.08198869,512,2.0,2073600,102.85714285714286,6,3,4.050000000000001,6.0,0.6231727958147408,0,0,14,241,19,79,12,12,12
Acer,Nitro 16 ‎AN16-41 Gaming Laptop,"Octa Core, 16 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.0,129990,"Octa Core,",8GB,0,512,11.7752128,512,2.0,2073600,90.0,8,8,6.35,6.0,0.48849911531656276,1,0,1,404,24,63,12,14,11
Acer,Nitro 16 ‎AN16-41 2023 Gaming Laptop,"Octa Core, 16 Threads",8,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.0,114990,"Octa Core,",8GB,0,512,11.65260045,512,2.0,2073600,90.0,8,8,6.1,6.0,0.5304809113835985,1,0,1,403,24,63,12,14,11
Acer,Aspire 5 2023 A515-58M Gaming Laptop,"10 Cores (2P + 8E), 12 Threads",8,4GB NVIDIA GeForce RTX2050,Windows 11 OS,15.6,80000,10 Cores,4GB,0,512,11.28978191,512,2.0,2073600,92.3076923076923,7,5,4.800000000000001,6.0,0.6000000000000001,1,0,1,82,1,40,12,0,8
Acer,Aspire 5 15 A515-58M Gaming Laptop,"10 Cores (2P + 8E), 12 Threads",16,4GB NVIDIA GeForce RTX2050,Windows 11 OS,15.6,54990,10 Cores,4GB,0,512,10.91490663,512,2.0,2073600,92.3076923076923,7,5,5.050000000000001,6.0,0.9183487906892164,1,0,1,81,1,40,12,0,8
LG,Gram 14 2023 ‎‎14Z90R-G.CH54A2 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,98999,12 Cores,Intel,0,512,11.50286503,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.4596006020262831,0,0,13,202,6,123,12,2,17
Dell,Latitude 5420 Business Laptop,"Quad Core, 8 Threads",8,Intel UHD Graphics,Windows 10  OS,14.0,69990,"Quad Core,",Intel,0,512,11.15610765,512,2.0,2073600,102.85714285714286,5,2,3.1,6.0,0.4429204172024575,0,0,6,356,28,126,9,16,17
Asus,Vivobook Pro 15 M6500QC-LK742WS Laptop,"Octa Core, 16 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,76990,"Octa Core,",4GB,0,512,11.25143082,512,2.0,2073600,92.3076923076923,8,6,5.75,6.0,0.7468502402909469,1,0,3,740,24,33,12,14,8
Fujitsu,UH-X ‎4ZR1L12857 Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,74990,10 Cores,Intel,0,512,11.22511005,512,2.0,2073600,102.85714285714286,7,2,4.15,6.0,0.55340712094946,0,0,7,594,1,123,12,0,17
Fujitsu,UH-X ‎4ZR1L12856 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,89990,12 Cores,Intel,0,512,11.40745383,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.505611734637182,0,0,7,593,6,123,12,2,17
HP,15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),"Quad Core, 4 Threads",8,Intel Integrated UHD Graphics,Windows 11  OS,15.6,29999,"Quad Core,",Intel,0,512,10.30891933,512,2.0,2073600,92.3076923076923,5,2,3.1,6.0,1.0333677789259643,0,0,9,37,27,115,11,16,17
HP,ZBook Firefly 16 G9 2023 Workstation Laptop,"10 Cores (2P + 8E), 12 Threads",16,4GB NVIDIA RTX A500 ,Windows 11 OS,16.0,97705,10 Cores,4GB,0,512,11.48970801,512,2.0,2073600,90.0,7,3,4.45,6.0,0.4554526380430889,1,0,9,787,1,45,12,0,8
HP,ZBook Studio G9 16 Workstation WQUXGA Laptop,"14 Cores (6P + 8E), 20 Threads",32,6GB NVIDIA GeForce RTX 3060,Windows 11 OS,16.0,240707,14 Cores,6GB,0,1000,12.39133571,1000,2.0,2073600,90.0,9,7,7.18828125,6.0,0.2986319986539652,1,0,9,790,8,52,12,3,9
HP,ZBook Studio G9 WUXGA Workstation Laptop,"14 Cores (6P + 8E), 20 Threads",16,8GB NVIDIA GeForce RTX 3070 Ti ,Windows 11 OS,16.0,234990,14 Cores,8GB,0,1000,12.36729824,1000,2.0,2073600,90.0,9,8,6.98828125,6.0,0.2973863249499979,1,0,9,792,8,61,12,3,11
HP,ZBook Studio G9 16 WUXGA Workstation Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 3060,Windows 11 OS,16.0,209990,14 Cores,6GB,0,1000,12.25481519,1000,2.0,2073600,90.0,9,7,6.68828125,6.0,0.3185047502262013,1,0,9,789,8,52,12,3,9
HP,ZBook Studio G9 2023 Workstation WQUXGA Laptop,"14 Cores (6P + 8E), 20 Threads",32,12GB NVIDIA GeForce RTX 3080 Ti,Windows 11 OS,16.0,390914,14 Cores,12GB,0,1000,12.87624287,1000,2.0,2073600,90.0,9,9,7.78828125,6.0,0.19923259975339844,1,0,9,791,8,2,12,3,1
HP,ZBook Studio G9 Workstation WQUXGA Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 3060,Windows 11 OS,16.0,172588,14 Cores,6GB,0,1000,12.05866253,1000,2.0,2073600,90.0,9,7,6.68828125,6.0,0.38752875344751664,1,0,9,794,8,52,12,3,9
HP,ZBook Studio G9 Workstation Laptop,"14 Cores (6P + 8E), 20 Threads",16,8GB NVIDIA GeForce RTX 3070 Ti ,Windows 11 OS,16.0,254657,14 Cores,8GB,0,1000,12.44767282,1000,2.0,2073600,90.0,9,8,6.98828125,6.0,0.2744193660492349,1,0,9,793,8,61,12,3,11
LG,gram360 16 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics ,Windows 11 OS,16.0,152499,12 Cores,Intel,0,1000,11.93491332,1000,2.0,2073600,90.0,8,2,4.788281250000001,6.0,0.31398771467353886,0,0,13,810,6,124,12,2,17
Lenovo,IdeaPad 1 82V6005CIN Laptop,"Dual Core, 2 Threads",4,Intel UHD Graphics 600,Windows 11 OS,11.6,23990,"Dual Core,",Intel,0,256,10.08539236,256,2.0,2073600,124.13793103448276,3,2,2.0500000000000003,6.0,0.8545227177990831,0,0,14,223,16,128,12,10,17
Asus,ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop,"Octa Core, 16 Threads",16,6GB NVIDIA GeForce RTX 3050 ,Windows 11 OS,14.0,119990,"Octa Core,",6GB,0,512,11.69516368,512,2.0,2073600,102.85714285714286,8,6,5.75,6.0,0.4792066005500458,1,0,3,507,24,51,12,14,9
LG,UltraPC 16 ‎16U70R-G.AH56A2 Laptop,"Hexa Core, 12 Threads",16,AMD Radeon 7 Graphics,Windows 11 OS,16.0,78299,"Hexa Core,",AMD,0,512,11.26829011,512,2.0,2073600,90.0,6,3,4.050000000000001,6.0,0.5172479852871685,0,0,13,598,19,77,12,12,12
LG,Gram 14 2023 ‎14Z90R-G.CH75A2 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,115990,12 Cores,Intel,0,512,11.66125926,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.39227519613759815,0,0,13,201,6,123,12,2,17
Asus,Vivobook 15 2023 X1504VA-NJ544WS Laptop,"10 Cores (2P + 8E), 12 Threads",16,Integrated Intel Iris Xe Graphics,Windows 11 OS,15.6,61990,10 Cores,Integrated,0,512,11.03472836,512,2.0,2073600,92.3076923076923,7,2,4.15,6.0,0.66946281658332,0,0,3,682,1,94,12,0,16
HP,255 G8 6E3Z0PA Laptop,"Dual Core, 4 Threads",8,AMD Radeon Graphics,DOS OS,15.6,26999,"Dual Core,",AMD,0,512,10.20355511,512,2.0,2073600,92.3076923076923,3,3,2.6,6.0,0.9629986295788734,0,0,9,53,17,80,3,10,12
HP,Omen 16-wd0990TX Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.1,103099,Octa Core,6GB,0,512,11.54344497,512,2.0,2073600,89.44099378881987,8,7,6.050000000000001,6.0,0.5868146150787108,1,0,9,425,22,53,12,13,9
Infinix,Zerobook 13 ZL513 2023 Laptop,"14 Cores (6P + 8E), 20 Threads",32,Intel Integrated Iris Xe,Windows 11 OS,15.6,64990,14 Cores,Intel,0,1000,11.08198869,1000,2.0,2073600,92.3076923076923,9,2,5.68828125,6.0,0.875254846899523,0,0,12,808,8,111,12,3,17
Lenovo,S14 Gen 3 82TW001CIH Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel UHD Graphics,Windows 11 OS,14.0,47990,10 Cores,Intel,0,512,10.77874793,512,2.0,2073600,102.85714285714286,7,2,3.9000000000000004,6.0,0.8126693061054386,0,0,14,513,1,126,12,0,17
Lenovo,IdeaPad 1 14IGL7 82V6005EIN Laptop,"Dual Core, 2 Threads",8,Intel Integrated UHD,Windows 10 OS,14.0,24990,"Dual Core,",Intel,0,256,10.12623102,256,2.0,2073600,102.85714285714286,3,2,2.1750000000000003,6.0,0.8703481392557023,0,0,14,218,16,112,10,10,17
Lenovo,ThinkPad T14 Gen 2 20W0S16Q00 Laptop,"Quad Core, 8 Threads",16,2GB NVIDIA GeForce MX450,Windows 11 OS,14.0,130800,"Quad Core,",2GB,0,512,11.78142472,512,2.0,2073600,102.85714285714286,5,4,3.95,6.0,0.30198776758409784,0,0,14,574,28,12,12,16,5
MSI,Thin GF63 11SC-1462IN Gaming Laptop,"Octa Core, 16 Threads",16,4GB NVIDIA GeForce GTX 1650,Windows 11 OS,15.6,57990,"Octa Core,",4GB,0,512,10.96802586,512,2.0,2073600,92.3076923076923,8,4,5.15,6.0,0.8880841524400759,1,0,15,548,24,27,12,14,8
